,day_of_week,skiers,new_24,basedepth,open_trails,open_lifts,open_percent,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot
2015-01-20,1.0,-3520.0,6.0,48.0,132.0,19.0,93.0,129.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-01-21,2.0,-3417.0,6.0,49.0,132.0,19.0,93.0,135.0,7.0,6.0,7.0,7.0,7.0,7.0
2015-01-22,3.0,-2537.0,3.0,50.0,132.0,19.0,93.0,138.0,13.0,12.0,12.0,13.0,13.0,13.0
2015-01-23,4.0,1630.0,0.0,50.0,135.0,19.0,95.0,138.0,16.0,9.0,15.0,15.0,16.0,16.0
2015-01-24,5.0,2283.0,0.0,50.0,135.0,24.0,95.0,138.0,16.0,3.0,9.0,15.0,15.0,16.0
2015-01-25,6.0,-2256.0,,,,,,,,,,,,
2015-01-26,0.0,-3258.0,0.0,48.0,135.0,20.0,95.0,138.0,16.0,0.0,3.0,9.0,15.0,15.0
2015-01-27,1.0,-3361.0,0.0,47.0,135.0,19.0,95.0,138.0,15.0,0.0,0.0,3.0,9.0,15.0
2015-01-28,2.0,-3234.0,0.0,45.0,135.0,19.0,95.0,138.0,15.0,0.0,0.0,0.0,3.0,9.0
2015-01-29,3.0,-2425.0,0.0,45.0,135.0,19.0,95.0,138.0,9.0,0.0,0.0,0.0,0.0,3.0
2015-01-30,4.0,1511.0,0.0,44.0,135.0,19.0,95.0,138.0,3.0,0.0,0.0,0.0,0.0,0.0
2015-01-31,5.0,1975.0,0.0,44.0,135.0,24.0,95.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,6.0,-2222.0,2.0,45.0,135.0,23.0,95.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-02,0.0,-3253.0,0.0,46.0,135.0,19.0,95.0,140.0,2.0,2.0,2.0,2.0,2.0,2.0
2015-02-03,1.0,-3263.0,4.0,47.0,135.0,19.0,95.0,144.0,2.0,2.0,2.0,2.0,2.0,2.0
2015-02-04,2.0,-3071.0,0.0,45.0,135.0,19.0,95.0,144.0,6.0,4.0,6.0,6.0,6.0,6.0
2015-02-05,3.0,-2201.0,10.0,55.0,135.0,19.0,95.0,154.0,6.0,4.0,4.0,6.0,6.0,6.0
2015-02-06,4.0,1893.0,0.0,55.0,135.0,20.0,95.0,154.0,16.0,10.0,14.0,14.0,16.0,16.0
2015-02-07,5.0,2443.0,0.0,55.0,135.0,24.0,95.0,154.0,16.0,10.0,10.0,14.0,14.0,16.0
2015-02-08,6.0,-2546.0,0.0,53.0,135.0,23.0,95.0,154.0,16.0,0.0,10.0,10.0,14.0,14.0
2015-02-09,0.0,-3438.0,0.0,52.0,135.0,19.0,97.5,154.0,14.0,0.0,0.0,5.0,10.0,12.0
2015-02-10,1.0,-3392.0,0.0,52.0,135.0,19.0,95.0,154.0,10.0,0.0,0.0,0.0,0.0,10.0
2015-02-11,2.0,-3174.0,4.0,52.0,135.0,19.0,95.0,158.0,10.0,0.0,0.0,0.0,0.0,0.0
2015-02-12,3.0,-1830.0,0.0,52.0,135.0,19.0,95.0,158.0,4.0,4.0,4.0,4.0,4.0,4.0
2015-02-13,4.0,2436.0,0.0,51.0,135.0,19.0,95.0,158.0,4.0,4.0,4.0,4.0,4.0,4.0
2015-02-14,5.0,3778.0,0.0,51.0,135.0,24.0,95.0,158.0,4.0,0.0,4.0,4.0,4.0,4.0
2015-02-15,6.0,943.0,0.0,50.0,135.0,23.0,95.0,158.0,4.0,0.0,0.0,4.0,4.0,4.0
2015-02-16,0.0,-2779.0,7.0,50.0,135.0,23.0,95.0,165.0,4.0,0.0,0.0,0.0,4.0,4.0
2015-02-17,1.0,-3533.0,3.0,60.0,135.0,19.0,95.0,168.0,11.0,7.0,7.0,7.0,7.0,11.0
2015-02-18,2.0,-3381.0,0.5,58.0,135.0,19.0,95.0,168.5,12.0,6.5,10.0,10.0,10.0,10.0
2015-02-19,3.0,-2520.0,0.0,56.0,135.0,19.0,95.0,169.0,11.0,1.0,4.0,11.0,11.0,11.0
2015-02-20,4.0,2494.0,0.0,55.0,135.0,20.0,95.0,169.0,11.0,1.0,1.0,4.0,11.0,11.0
2015-02-21,5.0,2690.0,7.0,57.0,135.0,24.0,95.0,176.0,11.0,0.0,1.0,1.0,4.0,11.0
2015-02-22,6.0,-1931.0,2.0,62.0,135.0,23.0,95.0,178.0,18.0,7.0,7.0,8.0,8.0,11.0
2015-02-23,0.0,-3010.0,2.0,61.0,135.0,19.0,95.0,180.0,13.0,9.0,9.0,9.0,10.0,10.0
2015-02-24,1.0,-3042.0,0.0,59.0,135.0,19.0,95.0,180.0,12.0,4.0,11.0,11.0,11.0,12.0
2015-02-25,2.0,-3013.0,,,,,,,,,,,,
2015-02-26,3.0,-2151.0,6.0,59.0,135.0,19.0,95.0,186.0,12.0,2.0,4.0,11.0,11.0,11.0
2015-02-27,4.0,1887.0,3.0,67.0,135.0,19.0,95.0,189.0,17.0,6.0,8.0,10.0,17.0,17.0
2015-02-28,5.0,2439.0,0.0,72.0,135.0,24.0,95.0,189.0,20.0,9.0,9.0,11.0,13.0,20.0
2015-03-01,6.0,-2272.0,2.0,70.0,135.0,23.0,95.0,191.0,20.0,3.0,9.0,9.0,11.0,13.0
2015-03-02,0.0,-3127.0,1.0,72.0,135.0,19.0,95.0,192.0,15.0,2.0,5.0,11.0,11.0,13.0
2015-03-03,1.0,-3267.0,1.5,72.0,135.0,18.5,94.0,193.5,13.0,2.0,3.0,4.5,9.0,12.0
2015-03-04,2.0,-3129.0,,,,,,,,,,,,
2015-03-05,3.0,-2194.0,0.0,73.0,135.0,19.0,94.0,195.0,15.0,3.0,4.0,6.0,6.0,9.0
2015-03-06,4.0,1645.0,0.0,72.0,135.0,20.0,94.0,195.0,9.0,3.0,3.0,4.0,6.0,6.0
2015-03-07,5.0,2360.0,0.0,71.0,135.0,24.0,94.0,195.0,6.0,0.0,3.0,3.0,4.0,6.0
2015-03-08,6.0,160.0,0.0,70.0,135.0,24.0,94.0,195.0,6.0,0.0,0.0,3.0,3.0,4.0
2015-03-09,0.0,-367.0,0.0,69.0,135.0,22.0,94.0,195.0,4.0,0.0,0.0,0.0,3.0,3.0
2015-03-10,1.0,-460.0,0.0,69.0,135.0,22.0,94.0,195.0,3.0,0.0,0.0,0.0,0.0,3.0
2015-03-11,2.0,-469.0,0.0,68.0,135.0,21.0,94.0,195.0,3.0,0.0,0.0,0.0,0.0,0.0
2015-03-12,3.0,-185.0,0.0,67.0,135.0,21.0,94.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13,4.0,2445.0,2.0,67.0,135.0,22.0,94.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-14,5.0,3235.0,0.0,67.5,135.0,23.5,94.0,197.0,2.0,2.0,2.0,2.0,2.0,2.0
2015-03-15,6.0,870.0,0.0,68.0,135.0,25.0,94.0,197.0,2.0,0.0,2.0,2.0,2.0,2.0
2015-03-16,0.0,516.0,0.0,66.0,135.0,22.0,94.0,197.0,2.0,0.0,0.0,2.0,2.0,2.0
2015-03-17,1.0,306.0,0.0,65.0,135.0,21.0,94.0,197.0,2.0,0.0,0.0,0.0,2.0,2.0
2015-03-18,2.0,81.0,0.0,64.0,135.0,21.0,94.0,197.0,2.0,0.0,0.0,0.0,0.0,2.0
2015-03-19,3.0,277.0,,,,,,,,,,,,
2015-03-20,4.0,1978.0,1.0,64.0,135.0,22.0,94.0,198.0,2.0,0.0,0.0,0.0,0.0,0.0
2015-03-21,5.0,2421.0,0.0,64.0,129.0,24.0,90.0,198.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-03-22,6.0,383.0,0.0,63.0,129.0,23.0,90.0,198.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-03-23,0.0,-4.0,0.0,63.0,128.0,20.0,90.0,198.0,1.0,0.0,1.0,1.0,1.0,1.0
2015-03-24,1.0,-140.0,7.0,70.0,128.0,19.0,90.0,205.0,1.0,0.0,0.0,1.0,1.0,1.0
2015-03-25,2.0,-52.0,5.0,70.0,127.0,19.0,89.0,210.0,8.0,7.0,7.0,7.0,8.0,8.0
2015-03-26,3.0,364.0,4.0,74.0,127.0,20.0,89.0,214.0,13.0,12.0,12.0,12.0,12.0,13.0
2015-03-27,4.0,1725.0,0.0,74.0,127.0,20.0,89.0,214.0,17.0,9.0,16.0,16.0,16.0,16.0
2015-03-28,5.0,1599.0,0.0,73.0,127.0,23.0,89.0,214.0,16.0,4.0,9.0,16.0,16.0,16.0
2015-03-29,6.0,-1106.0,0.0,69.0,127.0,23.0,89.0,214.0,16.0,0.0,4.0,9.0,16.0,16.0
2015-03-30,0.0,-1709.0,0.0,67.0,127.0,19.0,89.0,214.0,16.0,0.0,0.0,4.0,9.0,16.0
2015-03-31,1.0,-1795.0,0.0,67.0,127.0,19.0,89.0,214.0,16.0,0.0,0.0,0.0,4.0,9.0
2015-04-01,2.0,-1830.0,,,,,,,,,,,,
2015-04-02,3.0,-1462.0,1.0,65.0,124.0,19.0,87.0,215.0,9.0,0.0,0.0,0.0,0.0,4.0
2015-04-03,4.0,-519.0,4.0,66.0,124.0,19.0,87.0,219.0,5.0,1.0,1.0,1.0,1.0,1.0
2015-04-04,5.0,-813.0,1.0,69.0,128.0,24.0,90.0,220.0,5.0,5.0,5.0,5.0,5.0,5.0
2015-04-05,6.0,-2570.0,0.0,69.0,128.0,23.0,90.0,220.0,6.0,5.0,6.0,6.0,6.0,6.0
2015-04-06,0.0,-2872.0,0.0,66.0,127.0,19.0,89.0,220.0,6.0,1.0,5.0,6.0,6.0,6.0
2015-04-07,1.0,-2906.0,0.0,66.0,128.0,19.0,90.0,220.0,6.0,0.0,1.0,5.0,6.0,6.0
2015-04-08,2.0,-2971.0,,,,,,,,,,,,
2015-04-09,3.0,-2829.0,1.0,64.0,128.0,19.0,90.0,221.0,6.0,0.0,0.0,1.0,5.0,6.0
2015-04-10,4.0,-1875.0,0.0,64.0,126.0,19.0,88.0,221.0,7.0,1.0,1.0,1.0,2.0,6.0
2015-04-11,5.0,-1675.0,0.0,63.0,126.0,19.0,88.0,221.0,6.0,1.0,1.0,1.0,1.0,2.0
2015-04-12,6.0,-3224.0,0.0,62.0,126.0,19.0,88.0,221.0,2.0,0.0,1.0,1.0,1.0,1.0
2015-04-13,0.0,-3599.0,1.0,63.0,122.0,19.0,85.0,222.0,1.0,0.0,0.0,1.0,1.0,1.0
2015-04-14,1.0,-3703.0,0.0,63.0,122.0,19.0,85.0,222.0,2.0,1.0,1.0,1.0,2.0,2.0
2015-04-15,2.0,-3804.0,0.0,62.0,121.0,18.0,85.0,222.0,2.0,1.0,1.0,1.0,1.0,2.0
2015-04-16,3.0,-3656.0,0.0,62.0,121.0,17.0,85.0,222.0,2.0,0.0,1.0,1.0,1.0,1.0
2015-04-17,4.0,-2399.0,11.0,66.0,121.0,17.0,85.0,233.0,1.0,0.0,0.0,1.0,1.0,1.0
2015-04-18,5.0,-2148.0,5.0,80.0,121.0,17.0,85.0,238.0,12.0,11.0,11.0,11.0,12.0,12.0
2015-04-19,6.0,-3707.0,3.0,77.0,123.0,16.0,86.0,241.0,17.0,16.0,16.0,16.0,16.0,17.0
2015-04-20,0.0,-4003.0,4.0,80.0,100.0,10.0,70.0,245.0,20.0,8.0,19.0,19.0,19.0,19.0
2015-04-21,1.0,-4045.0,0.0,79.0,100.0,10.0,70.0,245.0,23.0,7.0,12.0,23.0,23.0,23.0
2015-04-22,2.0,-4053.0,,,,,,,,,,,,
2015-04-23,3.0,-3823.0,0.0,76.0,99.0,9.0,69.0,245.0,23.0,4.0,7.0,12.0,23.0,23.0
2015-04-24,4.0,-2169.0,0.0,75.0,97.0,9.0,68.0,245.0,23.0,0.0,4.0,7.0,12.0,23.0
2015-04-25,5.0,-1376.0,0.0,72.0,97.0,10.0,68.0,245.0,23.0,0.0,0.0,4.0,7.0,12.0
2015-04-26,6.0,-3883.0,5.0,74.0,97.0,10.0,68.0,250.0,12.0,0.0,0.0,0.0,4.0,7.0
